node,homodimer,homotrimer,homotetramer,heterodimer,heterotrimer,heterotetramer,heteropentamer,heterohexamer,heteroheptamer,heterooctamer,heterononamer,heterodecamer,in_complex,complex_partners,complex_count_unknown,complex_count
AT5G28540,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G28590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G28640,0,0,0,0,0,0,0,0,0,0,0,0,1,AT1G01160;AT1G18450;AT1G20670;AT1G21700;AT1G76380;AT1G76380/F15M4_12;AT2G28290;AT2G46020;AT3G01890;AT3G03460;AT3G22990;AT3G60830;AT4G00850;AT4G22320;AT4G22320/T10I14_150;AT4G34430;AT5G07940;AT5G07970;AT5G07980;AT5G14170;AT5G17510;AT5G55040;AT5G55210,2,2
AT5G28740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G28823,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G28840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G28850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G28900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G29000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G30510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G31087,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G33280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G33320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G34830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G34930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G34940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G35980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G36210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G36700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G36790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G36880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G36890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37055,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37475,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G37850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38420,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G38970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G39850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40420,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G40950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41315,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41370,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G41970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42190,0,0,0,0,0,1,0,0,0,0,0,0,1,AT1G02980;AT2G39940;AT3G42830;AT3G62980;AT4G02570;AT5G20570,0,8
AT5G42220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G42980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G43990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44030,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44090,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44200,0,0,0,1,0,0,0,0,0,0,0,0,1,AT2G13540,0,1
AT5G44210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44240,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44635,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G44930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45775,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G45990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46240,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46790,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,1
AT5G46800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G46920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47710,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G47990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48030,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48375,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48870,0,0,0,0,0,0,0,0,1,1,0,0,1,AT1G03330;AT1G19120;AT1G21190;AT1G65700;AT1G76860;AT1G79090;AT2G03870;AT2G43810;AT3G14080;AT3G22270;AT3G59810;AT4G14990;AT5G27720,0,28
AT5G48900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48945,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G48960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49030,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G49970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50375,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G50950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G51970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52240,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G52960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT5G53620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
