experiment,source_file,source_row,source_protein,source_gene_name,mapping_accession,protein_accession,protein_gene_name_match,gene,mapping_status,selection_rank,selected_for_wide_table,Tm,R2,RSE
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1064,Q84K46,Q84K46,Q84K46,Q84K46,True,,unmapped_to_nodes,,False,60.01180667,0.971996103,0.045587581
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1065,Q84K90,Q84K90,Q84K90,Q84K90,True,,unmapped_to_nodes,,False,40.15494961,0.992564014,0.030379646
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1067,Q84MC2,Q84MC2,Q84MC2,Q84MC2,True,,unmapped_to_nodes,,False,57.0688581,0.993747678,0.034408115
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1068,Q84MD7,Q84MD7,Q84MD7,Q84MD7,True,,unmapped_to_nodes,,False,51.53315928,0.99560014,0.0310054
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1069,Q84MD8,Q84MD8,Q84MD8,Q84MD8,True,,unmapped_to_nodes,,False,42.19594141,0.999137653,0.013252131
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1070,Q84P23,Q84P23,Q84P23,Q84P23,True,,unmapped_to_nodes,,False,43.74191937,0.99937231,0.010866279
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1071,Q84TD7,Q84TD7,Q84TD7,Q84TD7,True,,unmapped_to_nodes,,False,52.79720332,0.984422323,0.063318167
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1072,Q84TF0,Q84TF0,Q84TF0,Q84TF0,True,,unmapped_to_nodes,,False,48.51883746,0.998229946,0.02032008
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1073,Q84TI2,Q84TI2,Q84TI2,Q84TI2,True,,unmapped_to_nodes,,False,48.00444147,0.997428821,0.026072174
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1074,Q84VQ4,Q84VQ4,Q84VQ4,Q84VQ4,True,,unmapped_to_nodes,,False,41.12236341,0.986084736,0.039505785
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1075,Q84W12,Q84W12,Q84W12,Q84W12,True,,unmapped_to_nodes,,False,35.52634682,0.993626345,0.028536891
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1076,Q84W65,Q84W65,Q84W65,Q84W65,True,,unmapped_to_nodes,,False,48.12112846,0.999292504,0.010929852
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1077,Q84WJ9,Q84WJ9,Q84WJ9,Q84WJ9,True,,unmapped_to_nodes,,False,46.35641126,0.996866487,0.02678647
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1079,Q84WV4,Q84WV4,Q84WV4,Q84WV4,True,,unmapped_to_nodes,,False,44.00827237,0.992191505,0.040711059
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1080,Q84WV7,Q84WV7,Q84WV7,Q84WV7,True,,unmapped_to_nodes,,False,61.28112748,0.98615417,0.039460877
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1082,Q84XU2,Q84XU2,Q84XU2,Q84XU2,True,,unmapped_to_nodes,,False,54.48921975,0.998922138,0.013430477
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1083,Q8GS60,Q8GS60,Q8GS60,Q8GS60,True,,unmapped_to_nodes,,False,51.89764253,0.994669592,0.034599837
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1084,Q8GSJ1,Q8GSJ1,Q8GSJ1,Q8GSJ1,True,,unmapped_to_nodes,,False,43.79199995,0.998917007,0.014737146
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1085,Q8GSJ6,Q8GSJ6,Q8GSJ6,Q8GSJ6,True,,unmapped_to_nodes,,False,58.95320803,0.937797151,0.087540609
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1086,Q8GTR4,Q8GTR4,Q8GTR4,Q8GTR4,True,,unmapped_to_nodes,,False,52.96069313,0.994006459,0.038640758
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1089,Q8GUN6,Q8GUN6,Q8GUN6,Q8GUN6,True,,unmapped_to_nodes,,False,40.88195026,0.970208429,0.059725216
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1090,Q8GUN7,Q8GUN7,Q8GUN7,Q8GUN7,True,,unmapped_to_nodes,,False,51.34605632,0.991697664,0.042612663
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1092,Q8GW20,Q8GW20,Q8GW20,Q8GW20,True,,unmapped_to_nodes,,False,39.41076278,0.99844899,0.015420979
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1093,Q8GW64,Q8GW64,Q8GW64,Q8GW64,True,,unmapped_to_nodes,,False,48.71889797,0.998635355,0.017382561
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1095,Q8GWB3,Q8GWB3,Q8GWB3,Q8GWB3,True,,unmapped_to_nodes,,False,56.95052403,0.958524846,0.06880993
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1096,Q8GWC7,Q8GWC7,Q8GWC7,Q8GWC7,True,,unmapped_to_nodes,,False,58.74067229,0.97566146,0.052930332
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1097,Q8GWD0,Q8GWD0,Q8GWD0,Q8GWD0,True,,unmapped_to_nodes,,False,43.39646427,0.990788653,0.040432518
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1098,Q8GWE0,Q8GWE0,Q8GWE0,Q8GWE0,True,,unmapped_to_nodes,,False,39.50997375,0.998049663,0.016927441
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1099,Q8GWE1,Q8GWE1,Q8GWE1,Q8GWE1,True,,unmapped_to_nodes,,False,48.51673059,0.992605202,0.039546463
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1101,Q8GWQ6,Q8GWQ6,Q8GWQ6,Q8GWQ6,True,,unmapped_to_nodes,,False,49.41948408,0.996523334,0.024789437
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1104,Q8GXG9,Q8GXG9,Q8GXG9,Q8GXG9,True,,unmapped_to_nodes,,False,46.97444453,0.999663489,0.008276528
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1105,Q8GXH2,Q8GXH2,Q8GXH2,Q8GXH2,True,,unmapped_to_nodes,,False,60.5593727,0.96982996,0.065223187
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1106,Q8GXK1,Q8GXK1,Q8GXK1,Q8GXK1,True,,unmapped_to_nodes,,False,56.48294399,0.957177241,0.069893825
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1107,Q8GXR9,Q8GXR9,Q8GXR9,Q8GXR9,True,,unmapped_to_nodes,,False,38.38007545,0.999103699,0.012117576
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1108,Q8GXU8,Q8GXU8,Q8GXU8,Q8GXU8,True,,unmapped_to_nodes,,False,44.59104048,0.983660368,0.044458324
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1109,Q8GXX7,Q8GXX7,Q8GXX7,Q8GXX7,True,,unmapped_to_nodes,,False,44.81889213,0.973892336,0.053703689
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1110,Q8GY91,Q8GY91,Q8GY91,Q8GY91,True,,unmapped_to_nodes,,False,51.08607139,0.998376621,0.017735806
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1111,Q8GYB8,Q8GYB8,Q8GYB8,Q8GYB8,True,,unmapped_to_nodes,,False,42.59966373,0.995837878,0.029055561
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1112,Q8GYD1,Q8GYD1,Q8GYD1,Q8GYD1,True,,unmapped_to_nodes,,False,62.87720265,0.968243512,0.063677108
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1114,Q8GYJ9,Q8GYJ9,Q8GYJ9,Q8GYJ9,True,,unmapped_to_nodes,,False,63.56705922,0.975077777,0.055191553
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1116,Q8GYN9,Q8GYN9,Q8GYN9,Q8GYN9,True,,unmapped_to_nodes,,False,49.49260806,0.997991355,0.020947374
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1117,Q8GYZ0,Q8GYZ0,Q8GYZ0,Q8GYZ0,True,,unmapped_to_nodes,,False,45.05258206,0.996798659,0.028324251
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1118,Q8GZ29,Q8GZ29,Q8GZ29,Q8GZ29,True,,unmapped_to_nodes,,False,43.50429627,0.999009684,0.014528835
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1119,Q8H0U3,Q8H0U3,Q8H0U3,Q8H0U3,True,,unmapped_to_nodes,,False,40.08455683,0.999530677,0.008881968
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1120,Q8H0U5,Q8H0U5,Q8H0U5,Q8H0U5,True,,unmapped_to_nodes,,False,51.9879277,0.998737839,0.016398347
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1121,Q8H0W0,Q8H0W0,Q8H0W0,Q8H0W0,True,,unmapped_to_nodes,,False,43.33806484,0.993283553,0.040239039
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1122,Q8H0W4,Q8H0W4,Q8H0W4,Q8H0W4,True,,unmapped_to_nodes,,False,38.1090779,0.991892242,0.031055587
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1124,Q8H0Y1,Q8H0Y1,Q8H0Y1,Q8H0Y1,True,,unmapped_to_nodes,,False,34.04126781,0.99593662,0.022311747
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1127,Q8H107,Q8H107,Q8H107,Q8H107,True,,unmapped_to_nodes,,False,49.20239705,0.996215366,0.029190507
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1129,Q8H118,Q8H118,Q8H118,Q8H118,True,,unmapped_to_nodes,,False,45.30024839,0.998164489,0.020354921
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1130,Q8H121,Q8H121,Q8H121,Q8H121,True,,unmapped_to_nodes,,False,56.13458022,0.996697583,0.02633382
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1131,Q8H124,Q8H124,Q8H124,Q8H124,True,,unmapped_to_nodes,,False,44.41275091,0.997803617,0.022630977
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1132,Q8H126,Q8H126,Q8H126,Q8H126,True,,unmapped_to_nodes,,False,40.67363536,0.99902702,0.014146414
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1133,Q8H1E2,Q8H1E2,Q8H1E2,Q8H1E2,True,,unmapped_to_nodes,,False,45.29083959,0.999574,0.010455108
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1134,Q8H1S4,Q8H1S4,Q8H1S4,Q8H1S4,True,,unmapped_to_nodes,,False,39.37515625,0.9829946,0.048978663
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1135,Q8H1S5,Q8H1S5,Q8H1S5,Q8H1S5,True,,unmapped_to_nodes,,False,53.71263514,0.991993706,0.041744263
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1137,Q8H7F6,Q8H7F6,Q8H7F6,Q8H7F6,True,,unmapped_to_nodes,,False,48.22357686,0.997467331,0.021350518
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1138,Q8L466,Q8L466,Q8L466,Q8L466,True,,unmapped_to_nodes,,False,56.1099316,0.992211513,0.035176033
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1139,Q8L475,Q8L475,Q8L475,Q8L475,True,,unmapped_to_nodes,,False,35.83255422,0.993284976,0.028934877
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1141,Q8L4R9,Q8L4R9,Q8L4R9,Q8L4R9,True,,unmapped_to_nodes,,False,57.41387293,0.946001668,0.093247184
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1142,Q8L518,Q8L518,Q8L518,Q8L518,True,,unmapped_to_nodes,,False,49.24242255,0.998569565,0.018606695
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1143,Q8L539,Q8L539,Q8L539,Q8L539,True,,unmapped_to_nodes,,False,49.62225157,0.996622246,0.023364616
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1145,Q8L5Z4,Q8L5Z4,Q8L5Z4,Q8L5Z4,True,,unmapped_to_nodes,,False,44.02642809,0.985501184,0.048706724
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1147,Q8L601,Q8L601,Q8L601,Q8L601,True,,unmapped_to_nodes,,False,46.17896762,0.992528647,0.038866873
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1148,Q8L604,Q8L604,Q8L604,Q8L604,True,,unmapped_to_nodes,,False,43.21137052,0.996913774,0.026606392
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1149,Q8L633,Q8L633,Q8L633,Q8L633,True,,unmapped_to_nodes,,False,57.37449921,0.983634191,0.044617118
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1150,Q8L636,Q8L636,Q8L636,Q8L636,True,,unmapped_to_nodes,,False,40.20151274,0.998832937,0.013936756
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1151,Q8L637,Q8L637,Q8L637,Q8L637,True,,unmapped_to_nodes,,False,44.35240292,0.996574641,0.023168434
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1152,Q8L641,Q8L641,Q8L641,Q8L641,True,,unmapped_to_nodes,,False,60.47054848,0.970693678,0.057167195
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1154,Q8L735,Q8L735,Q8L735,Q8L735,True,,unmapped_to_nodes,,False,46.82179462,0.993886421,0.035676813
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1155,Q8L742,Q8L742,Q8L742,Q8L742,True,,unmapped_to_nodes,,False,54.78221858,0.991740904,0.037870464
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1156,Q8L785,Q8L785,Q8L785,Q8L785,True,,unmapped_to_nodes,,False,46.00429653,0.998774493,0.017088574
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1157,Q8L794,Q8L794,Q8L794,Q8L794,True,,unmapped_to_nodes,,False,45.70606131,0.994861045,0.032659968
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1158,Q8L798,Q8L798,Q8L798,Q8L798,True,,unmapped_to_nodes,,False,50.35273673,0.996619977,0.028323973
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1162,Q8L7K9,Q8L7K9,Q8L7K9,Q8L7K9,True,,unmapped_to_nodes,,False,49.75561837,0.993453925,0.037466239
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1164,Q8L7R2,Q8L7R2,Q8L7R2,Q8L7R2,True,,unmapped_to_nodes,,False,58.40633049,0.995214869,0.026887755
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1165,Q8L7S1,Q8L7S1,Q8L7S1,Q8L7S1,True,,unmapped_to_nodes,,False,31.31539501,0.98946644,0.034910492
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1168,Q8L835,Q8L835,Q8L835,Q8L835,True,,unmapped_to_nodes,,False,55.56138823,0.991339313,0.043019046
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1169,Q8L866,Q8L866,Q8L866,Q8L866,True,,unmapped_to_nodes,,False,55.50842237,0.993409211,0.035856993
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1172,Q8L9E3,Q8L9E3,Q8L9E3,Q8L9E3,True,,unmapped_to_nodes,,False,47.45225793,0.986384688,0.042130351
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1173,Q8L9X1,Q8L9X1,Q8L9X1,Q8L9X1,True,,unmapped_to_nodes,,False,48.54214885,0.998025047,0.021605165
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1174,Q8LA96,Q8LA96,Q8LA96,Q8LA96,True,,unmapped_to_nodes,,False,58.45442288,0.995418888,0.021936047
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1178,Q8LAH7,Q8LAH7,Q8LAH7,Q8LAH7,True,,unmapped_to_nodes,,False,48.47358559,0.998811775,0.017214939
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1179,Q8LAJ9,Q8LAJ9,Q8LAJ9,Q8LAJ9,True,,unmapped_to_nodes,,False,51.22604433,0.991459073,0.03162142
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1180,Q8LAM2,Q8LAM2,Q8LAM2,Q8LAM2,True,,unmapped_to_nodes,,False,54.47843448,0.993603427,0.037057631
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1181,Q8LAN3,Q8LAN3,Q8LAN3,Q8LAN3,True,,unmapped_to_nodes,,False,58.1325522,0.98347881,0.039489993
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1182,Q8LAP6,Q8LAP6,Q8LAP6,Q8LAP6,True,,unmapped_to_nodes,,False,39.97744504,0.99796924,0.018878212
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1184,Q8LB01,Q8LB01,Q8LB01,Q8LB01,True,,unmapped_to_nodes,,False,48.42332708,0.997843932,0.021896411
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1187,Q8LB17,Q8LB17,Q8LB17,Q8LB17,True,,unmapped_to_nodes,,False,44.90304023,0.981075365,0.052884288
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1189,Q8LBP6,Q8LBP6,Q8LBP6,Q8LBP6,True,,unmapped_to_nodes,,False,54.75994277,0.995437812,0.025459332
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1191,Q8LCA1,Q8LCA1,Q8LCA1,Q8LCA1,True,,unmapped_to_nodes,,False,45.55703376,0.968467868,0.07019135
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1195,Q8LDF2,Q8LDF2,Q8LDF2,Q8LDF2,True,,unmapped_to_nodes,,False,45.45119077,0.99268537,0.043230468
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1196,Q8LDI5,Q8LDI5,Q8LDI5,Q8LDI5,True,,unmapped_to_nodes,,False,47.21834699,0.998021165,0.017456574
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1199,Q8LDU1,Q8LDU1,Q8LDU1,Q8LDU1,True,,unmapped_to_nodes,,False,52.47522696,0.995124678,0.034050199
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1201,Q8LDW8,Q8LDW8,Q8LDW8,Q8LDW8,True,,unmapped_to_nodes,,False,56.82393984,0.994808389,0.029268453
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1203,Q8LEJ7,Q8LEJ7,Q8LEJ7,Q8LEJ7,True,,unmapped_to_nodes,,False,61.77067609,0.978052734,0.046079157
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1204,Q8LEU3,Q8LEU3,Q8LEU3,Q8LEU3,True,,unmapped_to_nodes,,False,36.93307411,0.99770143,0.018523888
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1205,Q8LEU9,Q8LEU9,Q8LEU9,Q8LEU9,True,,unmapped_to_nodes,,False,52.10570331,0.919204418,0.084363957
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1206,Q8LEV0,Q8LEV0,Q8LEV0,Q8LEV0,True,,unmapped_to_nodes,,False,56.44332003,0.990854868,0.038314282
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1207,Q8LF02,Q8LF02,Q8LF02,Q8LF02,True,,unmapped_to_nodes,,False,45.8795951,0.99910415,0.01378689
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1208,Q8LF48,Q8LF48,Q8LF48,Q8LF48,True,,unmapped_to_nodes,,False,49.14736689,0.992358397,0.042847415
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1210,Q8LFJ5,Q8LFJ5,Q8LFJ5,Q8LFJ5,True,,unmapped_to_nodes,,False,54.37188399,0.989481243,0.041613534
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1211,Q8LFQ6,Q8LFQ6,Q8LFQ6,Q8LFQ6,True,,unmapped_to_nodes,,False,59.94053333,0.974937115,0.0436351
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1212,Q8LFS6,Q8LFS6,Q8LFS6,Q8LFS6,True,,unmapped_to_nodes,,False,50.75459376,0.9935318,0.029112722
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1213,Q8LG11,Q8LG11,Q8LG11,Q8LG11,True,,unmapped_to_nodes,,False,58.02030399,0.960837013,0.062635393
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1214,Q8LG60,Q8LG60,Q8LG60,Q8LG60,True,,unmapped_to_nodes,,False,35.91213816,0.995200885,0.02522922
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1217,Q8LGG8,Q8LGG8,Q8LGG8,Q8LGG8,True,,unmapped_to_nodes,,False,48.65037134,0.997059188,0.025596117
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1220,Q8LPJ3,Q8LPJ3,Q8LPJ3,Q8LPJ3,True,,unmapped_to_nodes,,False,58.53682114,0.996115057,0.025024379
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1224,Q8RU07,Q8RU07,Q8RU07,Q8RU07,True,,unmapped_to_nodes,,False,43.24869462,0.99659615,0.02645222
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1227,Q8RW90,Q8RW90,Q8RW90,Q8RW90,True,,unmapped_to_nodes,,False,55.37699227,0.990130656,0.044208995
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1228,Q8RWC3,Q8RWC3,Q8RWC3,Q8RWC3,True,,unmapped_to_nodes,,False,47.95157098,0.982912467,0.068448729
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1229,Q8RWG1,Q8RWG1,Q8RWG1,Q8RWG1,True,,unmapped_to_nodes,,False,37.08652185,0.997419548,0.019067176
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1232,Q8RWI0,Q8RWI0,Q8RWI0,Q8RWI0,True,,unmapped_to_nodes,,False,39.79462065,0.993812602,0.029812154
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1233,Q8RWJ5,Q8RWJ5,Q8RWJ5,Q8RWJ5,True,,unmapped_to_nodes,,False,33.15362077,0.995857198,0.022765935
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1235,Q8RWP0,Q8RWP0,Q8RWP0,Q8RWP0,True,,unmapped_to_nodes,,False,46.72261532,0.996898012,0.022838686
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1236,Q8RWT8,Q8RWT8,Q8RWT8,Q8RWT8,True,,unmapped_to_nodes,,False,44.5039734,0.999107951,0.015082528
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1237,Q8RWZ3,Q8RWZ3,Q8RWZ3,Q8RWZ3,True,,unmapped_to_nodes,,False,43.51622885,0.998481045,0.017087872
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1238,Q8RX71,Q8RX71,Q8RX71,Q8RX71,True,,unmapped_to_nodes,,False,62.50130733,0.99323905,0.025050867
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1239,Q8RX72,Q8RX72,Q8RX72,Q8RX72,True,,unmapped_to_nodes,,False,57.39829496,0.995622739,0.025748836
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1240,Q8RX79,Q8RX79,Q8RX79,Q8RX79,True,,unmapped_to_nodes,,False,42.15249536,0.997641866,0.021246627
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1242,Q8RXE9,Q8RXE9,Q8RXE9,Q8RXE9,True,,unmapped_to_nodes,,False,37.92201377,0.998660125,0.014624107
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1244,Q8RXI0,Q8RXI0,Q8RXI0,Q8RXI0,True,,unmapped_to_nodes,,False,47.58138294,0.996563043,0.020610286
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1247,Q8RXN1,Q8RXN1,Q8RXN1,Q8RXN1,True,,unmapped_to_nodes,,False,49.35699264,0.984898495,0.050143327
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1251,Q8RY46,Q8RY46,Q8RY46,Q8RY46,True,,unmapped_to_nodes,,False,43.97887929,0.99426242,0.032764922
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1252,Q8RY94,Q8RY94,Q8RY94,Q8RY94,True,,unmapped_to_nodes,,False,53.54737043,0.994004809,0.035472226
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1253,Q8RYE9,Q8RYE9,Q8RYE9,Q8RYE9,True,,unmapped_to_nodes,,False,49.97208544,0.99671486,0.028243627
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1256,Q8S8F9,Q8S8F9,Q8S8F9,Q8S8F9,True,,unmapped_to_nodes,,False,61.79731004,0.985452752,0.041815724
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1257,Q8S8N9,Q8S8N9,Q8S8N9,Q8S8N9,True,,unmapped_to_nodes,,False,49.35977641,0.994279779,0.03008934
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1258,Q8S8Q6,Q8S8Q6,Q8S8Q6,Q8S8Q6,True,,unmapped_to_nodes,,False,57.13841361,0.970998856,0.052510532
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1259,Q8S9I8,Q8S9I8,Q8S9I8,Q8S9I8,True,,unmapped_to_nodes,,False,53.68962475,0.980303546,0.047905675
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1260,Q8S9J2,Q8S9J2,Q8S9J2,Q8S9J2,True,,unmapped_to_nodes,,False,51.96462545,0.995090809,0.032523016
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,1263,Q8S9M1,Q8S9M1,Q8S9M1,Q8S9M1,True,,unmapped_to_nodes,,False,50.98590247,0.997229565,0.024714655
