source,target
AT4G25030,AT5G40100
AT4G25030,AT5G41670
AT4G25030,AT5G45290
AT4G25030,AT5G45410
AT4G25030,AT5G47590
AT4G25030,AT5G55180
AT4G25030,AT5G62200
AT4G25030,AT5G62790
AT4G25030,AT5G64940
AT4G25100,AT4G34460
AT4G25100,AT5G23310
AT4G25370,AT4G25370
AT4G25530,AT4G25530
AT4G25550,AT5G58040
AT4G25560,AT5G02200
AT4G25560,AT5G11260
AT4G25630,AT4G29510
AT4G25630,AT5G16850
AT4G25630,AT5G62440
AT4G25670,AT4G37260
AT4G26080,AT4G27920
AT4G26080,AT4G33950
AT4G26080,AT4G34000
AT4G26080,AT5G01810
AT4G26080,AT5G01820
AT4G26080,AT5G05440
AT4G26080,AT5G35410
AT4G26080,AT5G46790
AT4G26080,AT5G53160
AT4G26080,AT5G62880
AT4G26080,AT5G66880
AT4G26090,AT5G46330
AT4G26100,AT5G65800
AT4G26110,AT4G26110
AT4G26110,AT4G31985
AT4G26110,AT4G40040
AT4G26110,AT5G10360
AT4G26110,AT5G10400
AT4G26110,AT5G16850
AT4G26110,AT5G56950
AT4G26200,AT4G26200
AT4G26450,AT5G12390
AT4G26450,AT5G39510
AT4G26450,AT5G46110
AT4G26450,AT5G53560
AT4G26455,AT5G04990
AT4G26455,AT5G12390
AT4G26455,AT5G39510
AT4G26455,AT5G46110
AT4G26455,AT5G53560
AT4G26455,AT5G56210
AT4G26570,AT4G30960
AT4G26570,AT4G34840
AT4G26570,AT5G01820
AT4G26570,AT5G10930
AT4G26570,AT5G21326
AT4G26570,AT5G35410
AT4G26630,AT4G26630
AT4G26720,AT5G53000
AT4G26840,AT5G04560
AT4G26840,AT5G08450
AT4G26840,AT5G39660
AT4G26840,AT5G46280
AT4G26840,AT5G60410
AT4G27060,AT5G02530
AT4G27420,AT4G27420
AT4G27585,AT5G27150
AT4G27920,AT5G57050
AT4G27960,AT5G03240
AT4G28230,AT5G43380
AT4G28590,AT5G23310
AT4G28610,AT5G20150
AT4G28610,AT5G60410
AT4G28650,AT4G33430
AT4G28650,AT5G20480
AT4G28650,AT5G41180
AT4G28650,AT5G48380
AT4G28910,AT4G32570
AT4G28910,AT4G36480
AT4G28910,AT4G37880
AT4G28910,AT5G04550
AT4G28910,AT5G13220
AT4G28910,AT5G16000
AT4G28910,AT5G20900
AT4G28910,AT5G43700
AT4G28980,AT4G28980
AT4G28980,AT4G37630
AT4G28980,AT5G02470
AT4G28980,AT5G03415
AT4G28980,AT5G10440
AT4G28980,AT5G14960
AT4G28980,AT5G27620
AT4G28980,AT5G65420
AT4G29040,AT5G45390
AT4G29160,AT4G29160
AT4G29160,AT4G32760
AT4G29160,AT5G44560
AT4G29330,AT4G29330
AT4G29330,AT5G06320
AT4G29330,AT5G25752
AT4G29330,AT5G46240
AT4G29510,AT4G40030
AT4G29510,AT5G22880
AT4G29510,AT5G59800
AT4G29730,AT5G63110
AT4G30190,AT5G02760
AT4G30190,AT5G06320
AT4G30190,AT5G25752
AT4G30190,AT5G28290
AT4G30220,AT4G30220
AT4G30220,AT4G30330
AT4G30370,AT4G30370
AT4G30960,AT5G21274
AT4G30960,AT5G24270
AT4G30960,AT5G37780
AT4G30960,AT5G47100
AT4G30960,AT5G55990
AT4G31300,AT4G37260
AT4G31340,AT4G35860
AT4G31340,AT5G06320
AT4G31340,AT5G52240
AT4G31570,AT5G45410
AT4G31580,AT4G31580
AT4G31720,AT5G25150
AT4G31720,AT5G43130
AT4G31800,AT4G31800
AT4G31800,AT5G12980
AT4G31800,AT5G13630
AT4G31800,AT5G42980
AT4G31985,AT5G56950
AT4G32010,AT4G38130
AT4G32010,AT5G12980
AT4G32010,AT5G17490
AT4G32010,AT5G42970
AT4G32010,AT5G50230
AT4G32010,AT5G51940
AT4G32010,AT5G55170
AT4G32010,AT5G59730
AT4G32040,AT4G32040
AT4G32040,AT5G01840
AT4G32040,AT5G02030
AT4G32040,AT5G16850
AT4G32040,AT5G27910
AT4G32040,AT5G54661
AT4G32175,AT4G34460
AT4G32410,AT4G32410
AT4G32410,AT5G05170
AT4G32410,AT5G17420
AT4G32410,AT5G44030
AT4G32410,AT5G49720
AT4G32410,AT5G64740
AT4G32520,AT4G32520
AT4G32520,AT4G34460
AT4G32551,AT4G38130
AT4G32570,AT4G36690
AT4G32570,AT5G06160
AT4G32570,AT5G11030
AT4G32570,AT5G12980
AT4G32570,AT5G18110
AT4G32570,AT5G22480
AT4G32570,AT5G24520
AT4G32570,AT5G28640
AT4G32570,AT5G38410
AT4G32570,AT5G50230
AT4G32570,AT5G53160
AT4G32570,AT5G59730
AT4G32570,AT5G62600
AT4G32570,AT5G64960
AT4G32650,AT5G06320
AT4G32690,AT5G63970
AT4G32720,AT5G62440
AT4G32760,AT4G32760
AT4G32760,AT5G13860
AT4G33000,AT5G35410
AT4G33030,AT5G56350
AT4G33200,AT5G11390
AT4G33270,AT4G35620
AT4G33430,AT4G33430
AT4G33430,AT4G39400
AT4G33430,AT5G46330
AT4G33430,AT5G47910
AT4G33430,AT5G48380
AT4G33430,AT5G49660
AT4G33430,AT5G52240
AT4G33430,AT5G61900
AT4G33510,AT4G37130
AT4G33520,AT5G17490
AT4G33650,AT4G33650
AT4G33945,AT5G16850
AT4G33950,AT4G33950
AT4G33950,AT4G34000
AT4G33950,AT5G13630
AT4G33950,AT5G19520
AT4G33950,AT5G21326
AT4G33950,AT5G51100
AT4G33950,AT5G57050
AT4G33950,AT5G66880
AT4G34000,AT4G34000
AT4G34000,AT5G13530
AT4G34000,AT5G15840
AT4G34000,AT5G66880
AT4G34050,AT5G45410
AT4G34160,AT5G48820
AT4G34160,AT5G63610
AT4G34210,AT5G57360
AT4G34230,AT4G34230
AT4G34390,AT4G34460
AT4G34460,AT4G36250
AT4G34460,AT5G05760
AT4G34460,AT5G16840
AT4G34460,AT5G18400
AT4G34460,AT5G38480
AT4G34460,AT5G56750
AT4G34460,AT5G64330
AT4G34470,AT5G57360
AT4G34530,AT5G08330
AT4G34530,AT5G12980
AT4G34530,AT5G45260
AT4G34660,AT4G34660
AT4G34840,AT4G34840
AT4G35000,AT4G35450
AT4G35000,AT5G10450
AT4G35090,AT5G35410
AT4G35100,AT4G35100
AT4G35230,AT4G35230
AT4G35230,AT4G39400
AT4G35230,AT5G41260
AT4G35260,AT5G03290
AT4G35450,AT5G05000
AT4G35450,AT5G17770
AT4G35600,AT4G35600
AT4G35600,AT5G21274
AT4G35600,AT5G37780
AT4G35620,AT4G37630
AT4G35650,AT5G38480
AT4G35650,AT5G65430
AT4G35800,AT5G10270
AT4G35800,AT5G64960
AT4G35860,AT5G47910
AT4G35900,AT4G35900
AT4G35900,AT5G38480
AT4G36020,AT5G45410
AT4G36250,AT5G21274
AT4G36290,AT5G11980
AT4G36690,AT5G08330
AT4G36690,AT5G55100
AT4G36710,AT5G14240
AT4G36730,AT5G11260
AT4G36800,AT5G20570
AT4G36860,AT5G03240
AT4G37000,AT5G04900
AT4G37130,AT5G09810
AT4G37130,AT5G25220
AT4G37130,AT5G42190
AT4G37260,AT5G14170
AT4G37260,AT5G16400
AT4G37260,AT5G17690
AT4G37260,AT5G20920
AT4G37260,AT5G25510
AT4G37260,AT5G27030
AT4G37260,AT5G27720
AT4G37260,AT5G37055
AT4G37260,AT5G43700
AT4G37260,AT5G49210
AT4G37260,AT5G53160
AT4G37260,AT5G59730
AT4G37260,AT5G63860
AT4G37490,AT5G13840
AT4G37630,AT4G37630
AT4G37630,AT5G25380
AT4G37630,AT5G27620
AT4G37630,AT5G43080
AT4G37630,AT5G48820
AT4G37630,AT5G63610
AT4G37710,AT4G37710
AT4G37770,AT5G38480
AT4G37870,AT4G37870
AT4G37870,AT5G21274
AT4G37870,AT5G37780
AT4G37910,AT5G48030
AT4G37930,AT5G04140
AT4G38130,AT5G13790
AT4G38240,AT4G38240
AT4G38430,AT5G62880
AT4G38510,AT5G35410
AT4G38550,AT5G44070
AT4G38550,AT5G56750
AT4G38630,AT5G45620
AT4G38960,AT5G11980
AT4G38960,AT5G15840
AT4G38960,AT5G15850
AT4G38960,AT5G24470
AT4G38960,AT5G60100
AT4G38970,AT5G45410
AT4G39070,AT5G11260
AT4G39070,AT5G12980
AT4G39070,AT5G15840
AT4G39070,AT5G24470
AT4G39400,AT4G39400
AT4G39400,AT5G10290
AT4G39400,AT5G20480
AT4G39400,AT5G41260
AT4G39400,AT5G42750
AT4G39400,AT5G46860
AT4G39400,AT5G48380
AT4G39400,AT5G58220
AT4G39400,AT5G65700
AT4G39800,AT4G39800
AT4G39800,AT5G24330
AT4G40030,AT5G24330
AT4G40030,AT5G56750
AT4G40030,AT5G63110
AT4G40040,AT5G56950
AT5G01410,AT5G01410
AT5G01410,AT5G60540
AT5G01530,AT5G45410
AT5G01540,AT5G06320
AT5G01540,AT5G46330
AT5G01630,AT5G45010
AT5G01810,AT5G24270
AT5G01810,AT5G47100
AT5G01810,AT5G57050
AT5G01820,AT5G01820
AT5G01820,AT5G11200
AT5G01820,AT5G17490
AT5G01820,AT5G47100
AT5G01820,AT5G55990
AT5G01820,AT5G63310
AT5G01820,AT5G67385
AT5G01840,AT5G01840
AT5G01840,AT5G11060
AT5G01840,AT5G25220
AT5G01840,AT5G54661
AT5G02030,AT5G02030
AT5G02030,AT5G25220
AT5G02040,AT5G45410
AT5G02050,AT5G16850
AT5G02200,AT5G02200
AT5G02470,AT5G22220
AT5G02470,AT5G67260
AT5G02490,AT5G21990
AT5G02500,AT5G09420
AT5G02500,AT5G21990
AT5G02500,AT5G51700
AT5G02530,AT5G02530
AT5G02530,AT5G11170
AT5G02530,AT5G37720
AT5G02760,AT5G18010
AT5G02810,AT5G53160
AT5G03240,AT5G14620
AT5G03240,AT5G41700
AT5G03240,AT5G46330
AT5G03280,AT5G03730
AT5G03280,AT5G63190
AT5G03290,AT5G56750
AT5G03415,AT5G11300
AT5G03415,AT5G22220
AT5G03540,AT5G49830
AT5G03540,AT5G64850
AT5G03730,AT5G03730
AT5G03740,AT5G63110
AT5G04280,AT5G04280
AT5G04280,AT5G53060
AT5G04470,AT5G64930
AT5G04560,AT5G55160
AT5G04870,AT5G16050
AT5G04870,AT5G17690
AT5G04870,AT5G24270
AT5G04870,AT5G43610
AT5G04870,AT5G65020
AT5G04990,AT5G04990
AT5G04990,AT5G56210
AT5G05000,AT5G05000
AT5G05000,AT5G19620
AT5G05000,AT5G21990
AT5G05170,AT5G05170
AT5G05170,AT5G06320
AT5G05170,AT5G07340
AT5G05170,AT5G17420
AT5G05170,AT5G20350
AT5G05170,AT5G25752
AT5G05170,AT5G42980
AT5G05170,AT5G44030
AT5G05170,AT5G49720
AT5G05170,AT5G52240
AT5G05170,AT5G64740
AT5G05190,AT5G53060
AT5G05190,AT5G61380
AT5G05440,AT5G57050
AT5G05620,AT5G06680
AT5G06150,AT5G13840
AT5G06160,AT5G08330
AT5G06160,AT5G09240
AT5G06160,AT5G15210
AT5G06160,AT5G15840
AT5G06160,AT5G25220
AT5G06160,AT5G52240
AT5G06320,AT5G10290
AT5G06320,AT5G11870
AT5G06320,AT5G17420
AT5G06320,AT5G24010
AT5G06320,AT5G40420
AT5G06320,AT5G47910
AT5G06320,AT5G48380
AT5G06320,AT5G49760
AT5G06320,AT5G55630
AT5G06320,AT5G57940
AT5G06320,AT5G67610
AT5G06740,AT5G45410
AT5G06950,AT5G06960
AT5G06950,AT5G12980
AT5G06960,AT5G06960
AT5G07280,AT5G16590
AT5G07280,AT5G65700
AT5G07340,AT5G10290
AT5G07340,AT5G48380
AT5G07400,AT5G17800
AT5G08130,AT5G08130
AT5G08130,AT5G12980
AT5G08130,AT5G24520
AT5G08130,AT5G60120
AT5G08190,AT5G50470
AT5G08190,AT5G63470
AT5G08330,AT5G08330
AT5G08330,AT5G12980
AT5G08330,AT5G17800
AT5G08330,AT5G25220
AT5G08330,AT5G27910
AT5G08330,AT5G38420
AT5G08330,AT5G43700
AT5G08330,AT5G60120
AT5G08330,AT5G61380
AT5G08790,AT5G08790
AT5G08790,AT5G12980
AT5G09240,AT5G28640
AT5G09250,AT5G09250
AT5G09250,AT5G12980
AT5G09250,AT5G43700
AT5G09420,AT5G52640
AT5G09420,AT5G56000
AT5G09420,AT5G56030
AT5G09810,AT5G09810
AT5G09860,AT5G60640
AT5G10060,AT5G10060
AT5G10140,AT5G28640
AT5G10140,AT5G60410
AT5G10270,AT5G60120
AT5G10290,AT5G48380
AT5G10290,AT5G62230
AT5G10360,AT5G45410
AT5G10360,AT5G56950
AT5G10400,AT5G56950
AT5G10440,AT5G14960
AT5G10440,AT5G48820
AT5G10440,AT5G63610
AT5G10450,AT5G10450
AT5G10450,AT5G13220
AT5G10450,AT5G27420
AT5G10450,AT5G38480
AT5G10450,AT5G54160
AT5G10450,AT5G55630
AT5G10450,AT5G58140
AT5G10480,AT5G10480
AT5G10930,AT5G24270
AT5G10930,AT5G47100
AT5G11040,AT5G59730
AT5G11060,AT5G16850
AT5G11060,AT5G25220
AT5G11260,AT5G11260
AT5G11260,AT5G46760
AT5G11300,AT5G22220
AT5G11300,AT5G48820
AT5G11300,AT5G63610
AT5G11390,AT5G19320
AT5G11390,AT5G43070
AT5G11390,AT5G56210
AT5G11710,AT5G39510
AT5G11980,AT5G13570
AT5G11980,AT5G38420
AT5G11980,AT5G49210
AT5G12860,AT5G25752
AT5G12980,AT5G13790
AT5G12980,AT5G15840
AT5G12980,AT5G16850
AT5G12980,AT5G25220
AT5G12980,AT5G43700
AT5G12980,AT5G60120
AT5G12980,AT5G61380
AT5G12980,AT5G62000
AT5G13220,AT5G13220
AT5G13220,AT5G20900
AT5G13220,AT5G46760
AT5G13220,AT5G46830
AT5G13290,AT5G13290
AT5G13300,AT5G42080
AT5G13480,AT5G23880
AT5G13530,AT5G13530
AT5G13530,AT5G14780
AT5G13530,AT5G20900
AT5G13530,AT5G41700
AT5G13630,AT5G20720
AT5G13790,AT5G13790
AT5G13790,AT5G37780
AT5G13860,AT5G13860
AT5G14170,AT5G14170
AT5G14170,AT5G16850
AT5G14170,AT5G17490
AT5G14240,AT5G54770
AT5G14240,AT5G54960
AT5G14250,AT5G14250
AT5G14250,AT5G42970
AT5G14250,AT5G56280
AT5G14250,AT5G60120
AT5G14620,AT5G63860
AT5G14690,AT5G45410
AT5G15210,AT5G15210
AT5G15210,AT5G17800
AT5G15210,AT5G65410
AT5G15650,AT5G16510
AT5G15700,AT5G45410
AT5G15840,AT5G25220
AT5G15840,AT5G27910
AT5G15840,AT5G47640
AT5G15840,AT5G61600
AT5G15850,AT5G27910
AT5G15850,AT5G60120
AT5G16000,AT5G16000
AT5G16000,AT5G46330
AT5G16000,AT5G62230
AT5G16000,AT5G65700
AT5G16220,AT5G16220
AT5G16400,AT5G45410
AT5G16590,AT5G48380
AT5G16590,AT5G65700
AT5G16720,AT5G20490
AT5G16820,AT5G16820
AT5G16840,AT5G56750
AT5G16850,AT5G22330
AT5G16850,AT5G25220
AT5G16850,AT5G27120
AT5G16850,AT5G27720
AT5G16850,AT5G35680
AT5G16850,AT5G38470
AT5G16850,AT5G51570
AT5G16850,AT5G52470
AT5G16850,AT5G56950
AT5G16850,AT5G62440
AT5G17420,AT5G44030
AT5G17420,AT5G64740
AT5G17490,AT5G26280
AT5G17490,AT5G54190
AT5G17490,AT5G57710
AT5G17490,AT5G59980
AT5G17490,AT5G63670
AT5G17640,AT5G45410
AT5G17690,AT5G17690
AT5G17690,AT5G67100
AT5G17800,AT5G17800
AT5G17800,AT5G19000
AT5G17800,AT5G25220
AT5G17800,AT5G64610
AT5G17920,AT5G56750
AT5G17990,AT5G17990
AT5G18110,AT5G42950
AT5G18110,AT5G57870
AT5G18830,AT5G18830
AT5G19000,AT5G19000
AT5G19280,AT5G46330
AT5G20010,AT5G53480
AT5G20010,AT5G62600
AT5G20020,AT5G53480
AT5G20240,AT5G20240
AT5G20240,AT5G24470
AT5G20350,AT5G64740
AT5G20480,AT5G46330
AT5G20480,AT5G62230
AT5G20480,AT5G65700
AT5G20510,AT5G44280
AT5G20570,AT5G46210
AT5G20570,AT5G56280
AT5G20730,AT5G20730
AT5G20730,AT5G43700
AT5G20810,AT5G21274
AT5G20810,AT5G37780
AT5G20900,AT5G28640
AT5G20900,AT5G46760
AT5G21170,AT5G24230
AT5G21170,AT5G46240
AT5G21274,AT5G27050
AT5G21274,AT5G35410
AT5G21274,AT5G39670
AT5G21274,AT5G49760
AT5G21274,AT5G56030
AT5G21274,AT5G66790
AT5G21326,AT5G24270
AT5G21326,AT5G55990
AT5G21326,AT5G66880
AT5G21990,AT5G52640
AT5G21990,AT5G56000
AT5G21990,AT5G56030
AT5G22330,AT5G67630
AT5G22580,AT5G45410
AT5G22650,AT5G22650
AT5G22880,AT5G63110
AT5G23730,AT5G63860
AT5G23750,AT5G23750
AT5G23880,AT5G23880
AT5G23880,AT5G51660
AT5G24010,AT5G25752
AT5G24270,AT5G35410
AT5G24470,AT5G24520
AT5G24470,AT5G57360
AT5G24470,AT5G61380
AT5G24520,AT5G41315
AT5G24520,AT5G60100
AT5G24520,AT5G61380
AT5G24710,AT5G56750
AT5G24930,AT5G26710
AT5G24930,AT5G27910
AT5G25100,AT5G56750
AT5G25150,AT5G43130
AT5G25150,AT5G45600
AT5G25150,AT5G58470
AT5G25220,AT5G28640
AT5G25380,AT5G63610
AT5G25380,AT5G67260
AT5G25752,AT5G38970
AT5G25752,AT5G66680
AT5G26000,AT5G45410
AT5G26710,AT5G35630
AT5G26980,AT5G58060
AT5G27030,AT5G60120
AT5G27030,AT5G62000
AT5G27050,AT5G37780
AT5G27100,AT5G27100
AT5G27600,AT5G56290
AT5G27620,AT5G48820
AT5G27620,AT5G63610
AT5G27720,AT5G62440
AT5G27910,AT5G47640
AT5G27910,AT5G57180
AT5G28020,AT5G54390
AT5G28050,AT5G38420
AT5G28540,AT5G60640
AT5G28640,AT5G39660
AT5G28640,AT5G50320
AT5G28640,AT5G53660
AT5G35410,AT5G37780
AT5G35410,AT5G47100
AT5G35410,AT5G55990
AT5G35410,AT5G57050
AT5G35410,AT5G63310
AT5G35620,AT5G42950
AT5G35620,AT5G57870
AT5G35680,AT5G62440
AT5G35740,AT5G45410
AT5G35770,AT5G42190
AT5G37020,AT5G43700
AT5G37500,AT5G37500
AT5G37720,AT5G37720
AT5G37740,AT5G46790
AT5G37740,AT5G53160
AT5G37780,AT5G39670
AT5G37780,AT5G49760
AT5G37780,AT5G56030
AT5G37780,AT5G60910
AT5G37780,AT5G66790
AT5G38420,AT5G45410
AT5G38480,AT5G38480
AT5G38480,AT5G43330
AT5G38480,AT5G65800
AT5G38640,AT5G55100
AT5G39660,AT5G50580
AT5G39660,AT5G50680
AT5G39660,AT5G55170
AT5G40420,AT5G40420
AT5G41180,AT5G65700
AT5G41260,AT5G46330
AT5G41315,AT5G41315
AT5G41560,AT5G53160
AT5G41700,AT5G63970
AT5G41940,AT5G52240
AT5G42020,AT5G62390
AT5G42080,AT5G42080
AT5G42190,AT5G48170
AT5G42190,AT5G57360
AT5G42190,AT5G67250
AT5G42970,AT5G42970
AT5G42970,AT5G56280
AT5G42980,AT5G48380
AT5G42980,AT5G59700
AT5G43130,AT5G45600
AT5G43130,AT5G58470
AT5G43330,AT5G65430
AT5G43350,AT5G43350
AT5G43700,AT5G43700
AT5G43700,AT5G60450
AT5G43940,AT5G56750
AT5G43990,AT5G43990
AT5G43990,AT5G65360
AT5G44030,AT5G44030
AT5G44030,AT5G49720
AT5G44030,AT5G64740
AT5G44210,AT5G60120
AT5G44560,AT5G44560
AT5G44930,AT5G44930
AT5G45410,AT5G45410
AT5G45410,AT5G48140
AT5G45410,AT5G55180
AT5G45410,AT5G61780
AT5G45410,AT5G64110
AT5G45410,AT5G65160
AT5G45410,ATCG00020
AT5G45410,ATCG00470
AT5G45410,ATCG00780
AT5G45410,ATMG01190
AT5G45750,AT5G47910
AT5G46240,AT5G46240
AT5G46330,AT5G46330
AT5G46330,AT5G48380
AT5G46330,AT5G57110
AT5G46330,AT5G62230
AT5G46330,AT5G65700
AT5G46780,AT5G56750
AT5G46790,AT5G57050
AT5G46790,AT5G60120
AT5G47640,AT5G50470
AT5G47640,AT5G50480
AT5G47640,AT5G50490
AT5G47640,AT5G63470
AT5G48160,AT5G48160
AT5G48230,AT5G48230
AT5G48380,AT5G48380
AT5G48380,AT5G49660
AT5G48380,AT5G61900
AT5G48380,AT5G62230
AT5G48630,AT5G63610
AT5G48820,AT5G63610
AT5G48820,AT5G65420
AT5G48820,AT5G67260
AT5G49020,AT5G49020
AT5G49160,AT5G63110
AT5G49210,AT5G51110
AT5G49230,AT5G63870
AT5G49720,AT5G49720
AT5G49720,AT5G64740
AT5G49880,AT5G49880
AT5G51700,AT5G52640
AT5G51700,AT5G56030
AT5G52240,AT5G62230
AT5G52240,AT5G66680
AT5G52250,AT5G63860
AT5G52470,AT5G62440
AT5G53160,AT5G57050
AT5G53400,AT5G56750
AT5G53480,AT5G55190
AT5G54750,AT5G58030
AT5G54810,AT5G54810
AT5G55160,AT5G60410
AT5G55170,AT5G60410
AT5G55280,AT5G55280
AT5G55630,AT5G65430
AT5G56030,AT5G56030
AT5G56210,AT5G56210
AT5G56280,AT5G56280
AT5G56290,AT5G60120
AT5G56290,AT5G62810
AT5G56750,AT5G63370
AT5G56760,AT5G56760
AT5G57050,AT5G62880
AT5G57050,AT5G66880
AT5G57090,AT5G63980
AT5G57180,AT5G59380
AT5G57360,AT5G61380
AT5G58220,AT5G58220
AT5G58430,AT5G61210
AT5G58550,AT5G65800
AT5G59380,AT5G66750
AT5G60100,AT5G61380
AT5G60120,AT5G60120
AT5G60410,AT5G60410
AT5G60450,AT5G60450
AT5G61060,AT5G63110
AT5G61060,AT5G65430
AT5G61380,AT5G61380
AT5G61850,AT5G61850
AT5G62500,AT5G62500
AT5G63310,AT5G63310
AT5G63310,AT5G63870
AT5G63610,AT5G63610
AT5G63610,AT5G65420
AT5G63860,AT5G63860
AT5G64740,AT5G64740
AT5G66030,AT5G66030
AT5G67270,AT5G67270
AT1G05385,ATCG00020
AT2G28800,ATCG00020
AT3G15095,ATCG00020
AT3G27925,ATCG00020
ATCG00020,ATCG00020
AT3G27925,ATCG00120
AT4G04640,ATCG00120
ATCG00120,ATCG00480
AT3G27925,ATCG00270
AT1G67700,ATCG00280
AT2G28800,ATCG00280
AT5G49160,ATCG00280
AT3G27925,ATCG00340
AT4G14713,ATCG00340
AT2G28800,ATCG00350
AT3G27925,ATCG00350
AT4G14713,ATCG00350
AT3G11630,ATCG00480
AT4G04640,ATCG00480
AT3G11630,ATCG00490
AT2G05620,ATCG00720
AT4G22890,ATCG00720
AT3G17930,ATCG00730
AT3G11630,ATCG00800
AT2G06160,AT4G25030
